"date","region","cum_cases","cum_deaths","daily_cases","per_100k"
"2022-02-25","Daegu",112580,464,6290,"4720"
"2022-02-25","Total",2665077,7783,165749,"5161"
"2022-02-25","Chungcheongnam-do",86514,258,5175,"4082"
"2022-02-25","Jeollanam-do",49997,57,3529,"2728"
"2022-02-25","Ulsan",40691,82,3532,"3628"
"2022-02-25","Daejeon",66479,223,4406,"4578"
"2022-02-25","Gangwon-do",50923,147,3426,"3310"
"2022-02-25","Seoul",675993,2343,35562,"7109"
"2022-02-25","Jeollabuk-do",64457,169,4208,"3607"
"2022-02-25","Jeju",23806,21,2062,"3518"
"2022-02-25","Lazaretto",9695,16,0,"-"
"2022-02-25","Incheon",187855,410,12843,"6371"
"2022-02-25","Gwangju",64911,115,4598,"4503"
"2022-02-26","Busan",166271,447,13022,"4963"
"2022-02-26","Chungcheongbuk-do",61363,158,3778,"3841"
"2022-02-26","Gyeonggi-do",856644,2456,48147,"6315"
"2022-02-26","Total",2831283,7895,166068,"5483"
"2022-02-26","Chungcheongnam-do",91798,261,5283,"4332"
"2022-02-26","Ulsan",43818,85,3128,"3907"
"2022-02-26","Daejeon",70744,227,4265,"4871"
"2022-02-26","Incheon",199968,421,12113,"6782"
"2022-02-26","Jeju",25723,21,1916,"3801"
"2022-02-26","Gyeongsangnam-do",122993,144,8638,"3711"
"2022-02-26","Lazaretto",9714,16,0,"1435"
"2022-02-26","Sejong",15971,5,996,"4294"
"2022-02-26","Seoul",712822,2363,36773,"7496"
"2022-02-26","Gwangju",69794,119,4866,"4841"
"2022-02-26","Daegu",119575,470,6995,"5013"
"2022-02-26","Gyeongsangbuk-do",87847,322,5301,"3345"
"2022-02-26","Gangwon-do",54187,151,3258,"3522"
"2022-02-26","Jeollabuk-do",68617,172,4156,"3840"
"2022-02-26","Jeollanam-do",53434,57,3433,"2915"
"2022-02-27","Gwangju",74067,120,4273,"5138"
"2022-02-27","Daegu",125731,474,6158,"5271"
"2022-02-27","Total",2994841,7944,163414,"5800"
"2022-02-27","Sejong",16892,5,920,"4542"
"2022-02-27","Ulsan",47133,88,3315,"4202"
"2022-02-27","Gangwon-do",57567,154,3375,"3742"
"2022-02-27","Gyeongsangbuk-do",93230,325,5377,"3549"
"2022-02-27","Chungcheongnam-do",97761,265,5950,"4613"
"2022-02-27","Gyeonggi-do",903445,2464,46799,"6660"
"2022-02-27","Seoul",748173,2370,35286,"7868"
"2022-02-27","Busan",179948,452,13674,"5371"
"2022-02-27","Incheon",211101,423,11129,"7160"
"2022-02-27","Gyeongsangnam-do",132240,144,9242,"3990"
"2022-02-27","Jeollabuk-do",72827,175,4211,"4076"
"2022-02-27","Jeju",27890,21,2165,"4121"
"2022-02-27","Jeollanam-do",56847,57,3409,"3102"
"2022-02-27","Daejeon",74792,230,4046,"5150"
"2022-02-27","Chungcheongbuk-do",65455,161,4085,"4098"
"2022-02-27","Lazaretto",9742,16,0,"1440"
"2022-02-28","Jeollanam-do",60167,59,3318,"3283"
"2022-02-28","Jeju",29696,22,1806,"4388"
"2022-02-28","Gyeonggi-do",940703,2487,37258,"6935"
"2022-02-28","Daejeon",78475,230,3683,"5404"
"2022-02-28","Jeollabuk-do",76896,181,4066,"4303"
"2022-02-28","Busan",192559,462,12615,"5747"
"2022-02-28","Chungcheongbuk-do",68506,162,3046,"4289"
"2022-02-28","Gyeongsangnam-do",140653,148,8398,"4244"
"2022-02-28","Gangwon-do",60885,155,3315,"3957"
"2022-02-28","Gyeongsangbuk-do",98170,332,4935,"3738"
"2022-02-28","Total",3134456,8058,139466,"6070"
"2022-02-28","Gwangju",78234,120,4153,"5427"
"2022-02-28","Chungcheongnam-do",102845,268,5078,"4853"
"2022-02-28","Lazaretto",9781,16,0,"-"
"2022-02-28","Ulsan",49618,89,2485,"4424"
"2022-02-28","Daegu",131556,481,5825,"5515"
"2022-02-28","Sejong",17726,6,834,"4766"
"2022-02-28","Seoul",776144,2406,27911,"8162"
"2022-02-28","Incheon",221842,434,10740,"7524"
"2022-03-01","Seoul",804029,2432,27885,"8316"
"2022-03-01","Daegu",136938,484,5382,"5662"
"2022-03-01","Chungcheongbuk-do",72008,163,3500,"4498"
"2022-03-01","Jeollanam-do",63450,60,3280,"3427"
"2022-03-01","Gyeongsangbuk-do",102838,341,4665,"3896"
"2022-03-01","Jeju",31969,23,2273,"4739"
"2022-03-01","Sejong",18602,6,876,"5228"
"2022-03-01","Gangwon-do",64362,160,3477,"4172"
"2022-03-01","Gyeonggi-do",979916,2514,39211,"7298"
"2022-03-01","Jeollabuk-do",80834,189,3937,"4481"
"2022-03-01","Busan",203763,472,11202,"6007"
"2022-03-01","Chungcheongnam-do",107698,271,4853,"5078"
"2022-03-01","Incheon",230798,442,8956,"7843"
"2022-03-01","Total",3273449,8170,138935,"6316"
"2022-03-01","Gyeongsangnam-do",148684,153,8018,"4451"
"2022-03-01","Daejeon",82149,232,3674,"5612"
"2022-03-01","Gwangju",83040,121,4802,"5727"
"2022-03-01","Ulsan",52562,91,2944,"4627"
"2022-03-01","Lazaretto",9809,16,0,"-"
"2022-03-02","Gangwon-do",69333,162,4966,"4507"
"2022-03-02","Ulsan",57683,93,5121,"5143"
"2022-03-02","Chungcheongbuk-do",77581,167,5569,"4857"
"2022-03-02","Chungcheongnam-do",114613,276,6915,"5408"
"2022-03-02","Gyeongsangbuk-do",109807,349,6961,"4181"
"2022-03-02","Daejeon",87441,237,5292,"6021"
"2022-03-02","Gyeonggi-do",1048539,2533,68622,"7729"
"2022-03-02","Incheon",242903,448,12104,"8239"
"2022-03-02","Jeollabuk-do",87247,191,6407,"4883"
"2022-03-02","Gyeongsangnam-do",161884,158,13196,"4885"
"2022-03-02","Lazaretto",9838,16,0,"-"
"2022-03-02","Sejong",20014,6,1412,"5382"
"2022-03-02","Total",3492686,8266,219173,"6764"
"2022-03-02","Jeju",34176,23,2207,"5050"
"2022-03-02","Gwangju",88299,121,5256,"6125"
"2022-03-02","Seoul",850962,2450,46932,"8949"
"2022-03-02","Busan",219867,486,16104,"6562"
"2022-03-02","Jeollanam-do",68446,62,4992,"3734"
"2022-03-02","Daegu",144053,488,7117,"6039"
"2022-03-03","Gangwon-do",73948,165,4615,"4807"
"2022-03-03","Chungcheongbuk-do",82410,168,4820,"5159"
"2022-03-03","Lazaretto",9860,16,0,"-"
"2022-03-03","Daegu",152133,495,8080,"6378"
"2022-03-03","Jeollabuk-do",92532,195,5280,"5178"
"2022-03-03","Total",3691488,8394,198749,"7149"
"2022-03-03","Gwangju",95297,125,6994,"6610"
"2022-03-03","Jeju",37470,23,3294,"5537"
"2022-03-03","Ulsan",61072,99,3389,"5445"
"2022-03-03","Gyeongsangbuk-do",116340,355,6529,"4429"
"2022-03-03","Seoul",894637,2468,43675,"9408"
"2022-03-03","Jeollanam-do",73690,63,5240,"4021"
"2022-03-03","Busan",234126,495,14258,"6988"
"2022-03-03","Gyeonggi-do",1100482,2563,51941,"8112"
"2022-03-03","Chungcheongnam-do",121252,282,6639,"5721"
"2022-03-03","Gyeongsangnam-do",173828,174,11942,"5245"
"2022-03-03","Daejeon",92508,247,5067,"6370"
"2022-03-03","Incheon",258867,455,15964,"8780"
"2022-03-03","Sejong",21036,6,1022,"5656"
"2022-03-04","Daejeon",98466,255,5958,"6780"
"2022-03-04","Daegu",161626,507,9491,"6776"
"2022-03-04","Seoul",953906,2502,59269,"10031"
"2022-03-04","Busan",257324,515,23200,"7680"
"2022-03-04","Total",3958326,8580,266771,"7665"
"2022-03-04","Ulsan",66885,99,5813,"5963"
"2022-03-04","Gyeongsangbuk-do",124722,367,8373,"4748"
"2022-03-04","Gangwon-do",79533,172,5584,"5170"
"2022-03-04","Jeollabuk-do",99070,204,6536,"5544"
"2022-03-04","Jeju",40869,24,3399,"6039"
"2022-03-04","Sejong",22613,6,1577,"6080"
"2022-03-04","Lazaretto",9895,16,0,"-"
"2022-03-04","Chungcheongbuk-do",89148,175,6737,"5581"
"2022-03-04","Gyeonggi-do",1177208,2604,76722,"8678"
"2022-03-04","Gyeongsangnam-do",189827,182,15991,"5728"
"2022-03-04","Jeollanam-do",80102,66,6409,"4370"
"2022-03-04","Gwangju",102071,127,6768,"7080"
"2022-03-04","Incheon",275547,471,16681,"9346"
"2022-03-04","Chungcheongnam-do",129514,288,8263,"6111"
"2022-03-05","Chungcheongbuk-do",96096,184,6944,"6016"
"2022-03-05","Gyeongsangbuk-do",132943,379,8219,"5061"
"2022-03-05","Lazaretto",9933,16,0,"-"
"2022-03-05","Ulsan",72466,100,5581,"6461"
"2022-03-05","Gwangju",109478,135,7398,"7594"
"2022-03-05","Jeju",44154,26,3285,"6524"
"2022-03-05","Chungcheongnam-do",137524,300,8010,"6489"
"2022-03-05","Jeollabuk-do",106058,214,6980,"5935"
"2022-03-05","Gangwon-do",85449,178,5915,"5554"
"2022-03-05","Gyeonggi-do",1247452,2654,70243,"9196"
"2022-03-05","Gyeongsangnam-do",204982,190,15146,"6185"
"2022-03-05","Total",4212652,8796,254250,"8158"
"2022-03-05","Daegu",171189,518,9563,"7176"
"2022-03-05","Daejeon",104159,264,5693,"7172"
"2022-03-05","Sejong",24071,6,1458,"6473"
"2022-03-05","Incheon",294385,489,18838,"9985"
"2022-03-05","Busan",279146,539,21820,"8332"
"2022-03-05","Jeollanam-do",86068,71,5966,"4696"
"2022-03-05","Seoul",1007099,2533,53191,"10590"
"2022-03-06","Ulsan",77481,103,5015,"6908"
"2022-03-06","Gyeongsangnam-do",219407,201,14417,"6620"
"2022-03-06","Seoul",1056548,2559,49449,"11110"
"2022-03-06","Sejong",25455,6,1384,"6845"
"2022-03-06","Jeollabuk-do",112909,217,6840,"6319"
"2022-03-06","Jeollanam-do",91774,72,5704,"5007"
"2022-03-06","Busan",305351,555,26204,"9114"
"2022-03-06","Gyeongsangbuk-do",141139,386,8191,"5373"
"2022-03-06","Lazaretto",9963,16,0,"-"
"2022-03-06","Daegu",180085,529,8896,"7549"
"2022-03-06","Total",4456264,8957,243540,"8630"
"2022-03-06","Gangwon-do",91158,184,5702,"5925"
"2022-03-06","Daejeon",110347,272,6189,"7598"
"2022-03-06","Chungcheongbuk-do",102331,188,6230,"6406"
"2022-03-06","Incheon",309244,511,14854,"10489"
"2022-03-06","Gyeonggi-do",1314285,2688,66833,"9688"
"2022-03-06","Gwangju",116135,140,6656,"8056"
"2022-03-06","Jeju",47842,26,3691,"7069"
"2022-03-06","Chungcheongnam-do",144810,304,7285,"6833"
"2022-03-07","Chungcheongnam-do",151585,312,6774,"7153"
"2022-03-07","Total",4666977,9096,210628,"9038"
"2022-03-07","Incheon",324568,522,15323,"11008"
"2022-03-07","Ulsan",81394,107,3913,"7257"
"2022-03-07","Seoul",1096106,2582,39557,"11526"
"2022-03-07","Lazaretto",10006,16,0,"-"
"2022-03-07","Gwangju",122609,141,6465,"8505"
"2022-03-07","Gyeongsangnam-do",232857,206,13441,"7026"
"2022-03-07","Busan",331807,570,26456,"9904"
"2022-03-07","Jeju",51075,26,3233,"7547"
"2022-03-07","Daegu",187874,547,7789,"7876"
"2022-03-07","Gyeonggi-do",1365390,2700,51097,"10065"
"2022-03-07","Daejeon",116107,278,5760,"7995"
"2022-03-07","Jeollanam-do",97512,73,5734,"5320"
"2022-03-07","Sejong",26618,6,1163,"7157"
"2022-03-07","Jeollabuk-do",118974,225,6063,"6658"
"2022-03-07","Gyeongsangbuk-do",148653,400,7509,"5660"
"2022-03-07","Chungcheongbuk-do",107233,194,4900,"6713"
"2022-03-07","Gangwon-do",96609,191,5451,"6279"
"2022-03-08","Gyeonggi-do",1418120,2742,52729,"10454"
"2022-03-08","Gwangju",129082,141,6461,"8954"
"2022-03-08","Ulsan",85954,111,4560,"7664"
"2022-03-08","Jeollanam-do",103526,76,6008,"5649"
"2022-03-08","Total",4869691,9282,202647,"9430"
"2022-03-08","Sejong",27967,6,1349,"7520"
"2022-03-08","Gangwon-do",102067,202,5458,"6634"
"2022-03-08","Seoul",1133589,2607,37483,"11921"
"2022-03-08","Incheon",337172,538,12603,"11436"
"2022-03-08","Daejeon",121715,284,5609,"8381"
"2022-03-08","Lazaretto",10037,16,0,"-"
"2022-03-08","Daegu",195460,560,7586,"8194"
"2022-03-08","Jeollabuk-do",125238,228,6260,"7009"
"2022-03-08","Gyeongsangnam-do",246887,221,14028,"7449"
"2022-03-08","Busan",351170,597,19361,"10481"
"2022-03-08","Jeju",54129,27,3054,"7998"
"2022-03-08","Chungcheongnam-do",158582,316,6997,"7483"
"2022-03-08","Gyeongsangbuk-do",156027,412,7368,"5940"
"2022-03-08","Chungcheongbuk-do",112969,198,5733,"7072"
"2022-03-09","Sejong",30181,6,2214,"8115"
"2022-03-09","Gyeongsangnam-do",268893,225,22001,"8113"
"2022-03-09","Jeollabuk-do",134917,237,9677,"7551"
"2022-03-09","Seoul",1207803,2630,74222,"12701"
"2022-03-09","Gyeonggi-do",1514802,2791,96681,"11167"
"2022-03-09","Total",5212118,9440,342388,"10093"
"2022-03-09","Chungcheongnam-do",169407,320,10825,"7994"
"2022-03-09","Gyeongsangbuk-do",168314,414,12280,"6408"
"2022-03-09","Jeollanam-do",111483,76,7953,"6083"
"2022-03-09","Chungcheongbuk-do",122109,203,9145,"7644"
"2022-03-09","Busan",382323,613,31152,"11411"
"2022-03-09","Gangwon-do",110753,209,8686,"7199"
"2022-03-09","Gwangju",136500,147,7413,"9469"
"2022-03-09","Daejeon",129692,286,7977,"8930"
"2022-03-09","Lazaretto",10059,16,0,"1486"
"2022-03-09","Jeju",57987,28,3858,"8568"
"2022-03-09","Incheon",356000,553,18823,"12074"
"2022-03-09","Ulsan",92536,111,6582,"8250"
"2022-03-09","Daegu",208359,575,12899,"8735"
"2022-03-10","Gyeongsangnam-do",288305,233,19410,"8699"
"2022-03-10","Incheon",377975,577,21974,"12820"
"2022-03-10","Lazaretto",10087,16,0,"-"
"2022-03-10","Chungcheongnam-do",180073,323,10664,"8497"
"2022-03-10","Daegu",219956,587,11601,"9221"
"2022-03-10","Gyeongsangbuk-do",180278,418,11960,"6864"
"2022-03-10","Gyeonggi-do",1602946,2837,88141,"11816"
"2022-03-10","Ulsan",101325,113,8789,"9034"
"2022-03-10","Gangwon-do",118925,219,8169,"7730"
"2022-03-10","Seoul",1274661,2661,66859,"13404"
"2022-03-10","Total",5539650,9646,327490,"10728"
"2022-03-10","Busan",413900,651,31568,"12354"
"2022-03-10","Gwangju",142798,150,6300,"9905"
"2022-03-10","Sejong",32125,6,1944,"8638"
"2022-03-10","Jeju",62910,30,4923,"9296"
"2022-03-10","Jeollabuk-do",144992,244,10072,"8114"
"2022-03-10","Daejeon",137576,291,7884,"9473"
"2022-03-10","Chungcheongbuk-do",130871,214,8765,"8193"
"2022-03-10","Jeollanam-do",119947,76,8467,"6544"
"2022-03-11","Ulsan",106586,118,5261,"9503"
"2022-03-11","Daejeon",144788,291,7212,"9970"
"2022-03-11","Gangwon-do",126407,225,7480,"8216"
"2022-03-11","Gyeonggi-do",1675373,2837,72420,"12350"
"2022-03-11","Jeollabuk-do",153843,255,8841,"8610"
"2022-03-11","Jeollanam-do",128930,76,8984,"7035"
"2022-03-11","Lazaretto",10133,16,0,"-"
"2022-03-11","Incheon",395433,577,17457,"13412"
"2022-03-11","Total",5822626,9646,282880,"11276"
"2022-03-11","Jeollanam-do",128930,77,8984,"7035"
"2022-03-11","Gyeongsangnam-do",309731,243,21422,"9346"
"2022-03-11","Jeju",67199,30,4289,"9930"
"2022-03-11","Busan",436820,691,22917,"13038"
"2022-03-11","Total",5822626,9875,282880,"11276"
"2022-03-11","Sejong",33965,6,1840,"9133"
"2022-03-11","Gyeonggi-do",1675373,2883,72420,"12350"
"2022-03-11","Jeollabuk-do",153843,244,8841,"8610"
"2022-03-11","Chungcheongbuk-do",138784,214,7910,"8688"
"2022-03-11","Seoul",1331263,2661,56600,"13999"
"2022-03-11","Gwangju",151646,160,8836,"10519"
"2022-03-11","Gangwon-do",126407,219,7480,"8216"
"2022-03-11","Jeju",67199,33,4289,"9930"
"2022-03-11","Daejeon",144788,292,7212,"9970"
"2022-03-11","Gwangju",151646,150,8836,"10519"
"2022-03-11","Chungcheongbuk-do",138784,219,7910,"8688"
"2022-03-11","Seoul",1331263,2693,56600,"13999"
"2022-03-11","Busan",436820,651,22917,"13038"
"2022-03-11","Chungcheongnam-do",190871,323,10798,"9007"
"2022-03-11","Incheon",395433,595,17457,"13412"
"2022-03-11","Ulsan",106586,113,5261,"9503"
"2022-03-11","Gyeongsangnam-do",309731,233,21422,"9346"
"2022-03-11","Lazaretto",10133,16,0,"-"
"2022-03-11","Chungcheongnam-do",190871,330,10798,"9007"
"2022-03-11","Daegu",230261,607,10307,"9653"
"2022-03-11","Sejong",33965,6,1840,"9133"
"2022-03-11","Gyeongsangbuk-do",190593,418,10306,"7256"
"2022-03-11","Daegu",230261,587,10307,"9653"
"2022-03-11","Gyeongsangbuk-do",190593,432,10306,"7256"
"2022-03-12","Jeollabuk-do",164677,270,10833,"9128"
"2022-03-12","Gwangju",160600,166,8948,"11075"
"2022-03-12","Incheon",419170,619,23735,"14244"
"2022-03-12","Daejeon",153303,296,8515,"10472"
"2022-03-12","Seoul",1411694,2739,80437,"14601"
"2022-03-12","Jeollanam-do",139147,79,10214,"7515"
"2022-03-12","Chungcheongbuk-do",148660,236,9871,"9286"
"2022-03-12","Busan",468786,717,31967,"13821"
"2022-03-12","Gyeongsangbuk-do",204159,446,13558,"7735"
"2022-03-12","Total",6206277,10144,383590,"11975"
"2022-03-12","Gangwon-do",135841,232,9433,"8805"
"2022-03-12","Daegu",243675,625,13414,"10076"
"2022-03-12","Sejong",36477,8,2512,"10251"
"2022-03-12","Lazaretto",10174,16,0,"-"
"2022-03-12","Chungcheongnam-do",204514,335,13642,"9642"
"2022-03-12","Ulsan",115686,124,9100,"10183"
"2022-03-12","Gyeonggi-do",1783312,2944,107941,"13282"
"2022-03-12","Gyeongsangnam-do",334012,257,24279,"10000"
"2022-03-12","Jeju",72390,35,5191,"10730"
"2022-03-13","Jeju",78593,38,6203,"11650"
"2022-03-13","Gyeongsangnam-do",360110,271,26096,"10781"
"2022-03-13","Daegu",256368,642,12696,"10601"
"2022-03-13","Lazaretto",10190,16,0,"-"
"2022-03-13","Chungcheongnam-do",215254,344,10740,"10149"
"2022-03-13","Sejong",38802,8,2325,"10905"
"2022-03-13","Gwangju",167793,179,7191,"11571"
"2022-03-13","Daejeon",161953,305,8650,"11063"
"2022-03-13","Total",6556453,10395,350157,"12650"
"2022-03-13","Seoul",1479502,2768,67814,"15302"
"2022-03-13","Chungcheongbuk-do",158654,246,9997,"9911"
"2022-03-13","Gangwon-do",145222,241,9380,"9413"
"2022-03-13","Busan",502229,756,33442,"14807"
"2022-03-13","Jeollabuk-do",176118,273,11441,"9762"
"2022-03-13","Ulsan",124853,128,9167,"10990"
"2022-03-13","Incheon",439407,639,20237,"14931"
"2022-03-13","Gyeonggi-do",1874781,3000,91469,"13963"
"2022-03-13","Gyeongsangbuk-do",217932,461,13765,"8257"
"2022-03-13","Jeollanam-do",148692,80,9544,"8031"
"2022-03-14","Jeju",83420,41,4827,"12326"
"2022-03-14","Gyeonggi-do",1952202,3066,77420,"14391"
"2022-03-14","Jeollabuk-do",187291,277,11168,"10482"
"2022-03-14","Busan",529987,789,27756,"15819"
"2022-03-14","Gangwon-do",154267,246,9044,"10027"
"2022-03-14","Daejeon",170243,310,8290,"11723"
"2022-03-14","Total",6866222,10595,309728,"13297"
"2022-03-14","Gyeongsangnam-do",383877,280,23762,"11583"
"2022-03-14","Sejong",40941,8,2139,"11009"
"2022-03-14","Incheon",457646,648,18238,"15522"
"2022-03-14","Chungcheongnam-do",227583,348,12329,"10739"
"2022-03-14","Chungcheongbuk-do",166980,250,8324,"10453"
"2022-03-14","Lazaretto",10225,16,0,"-"
"2022-03-14","Gyeongsangbuk-do",230550,469,12615,"8777"
"2022-03-14","Seoul",1536292,2792,56807,"16155"
"2022-03-14","Jeollanam-do",159623,84,10933,"8709"
"2022-03-14","Daegu",268774,656,12406,"11267"
"2022-03-14","Ulsan",130189,130,5336,"11608"
"2022-03-14","Gwangju",176132,185,8334,"12218"
"2022-03-15","Gangwon-do",163973,261,9705,"10658"
"2022-03-15","Gyeongsangnam-do",407816,305,23939,"12305"
"2022-03-15","Lazaretto",10253,16,0,"-"
"2022-03-15","Jeollanam-do",171077,88,11451,"9334"
"2022-03-15","Incheon",478090,658,20444,"16215"
"2022-03-15","Daejeon",178552,312,8309,"12295"
"2022-03-15","Gyeonggi-do",2055186,3148,102983,"15150"
"2022-03-15","Daegu",283124,672,14350,"11869"
"2022-03-15","Gwangju",187305,200,11167,"12993"
"2022-03-15","Busan",556137,827,26149,"16599"
"2022-03-15","Total",7228550,10888,362283,"13998"
"2022-03-15","Jeollabuk-do",198550,291,11257,"11112"
"2022-03-15","Chungcheongbuk-do",177907,255,10923,"11137"
"2022-03-15","Jeju",87320,44,3900,"12903"
"2022-03-15","Ulsan",138491,132,8302,"12348"
"2022-03-15","Seoul",1602354,2834,66067,"16850"
"2022-03-15","Chungcheongnam-do",243870,358,16287,"11507"
"2022-03-15","Sejong",43455,8,2514,"11685"
"2022-03-15","Gyeongsangbuk-do",245090,479,14536,"9331"
"2022-03-16","Daegu",299879,686,16749,"12571"
"2022-03-16","Jeju",95002,46,7680,"14038"
"2022-03-16","Chungcheongbuk-do",191661,264,13751,"11998"
"2022-03-16","Gangwon-do",173626,268,9649,"11285"
"2022-03-16","Jeollanam-do",180388,90,9309,"9842"
"2022-03-16","Incheon",506552,666,28453,"17181"
"2022-03-16","Chungcheongnam-do",257572,365,13702,"12154"
"2022-03-16","Ulsan",148855,133,10362,"13272"
"2022-03-16","Daejeon",187365,313,8812,"12902"
"2022-03-16","Gwangju",197731,202,10422,"13716"
"2022-03-16","Gyeongsangnam-do",429712,324,21896,"12966"
"2022-03-16","Lazaretto",10314,16,0,"-"
"2022-03-16","Busan",595574,853,39436,"17776"
"2022-03-16","Gyeonggi-do",2149993,3176,94806,"15849"
"2022-03-16","Jeollabuk-do",213947,297,15390,"11973"
"2022-03-16","Sejong",45487,8,2032,"12231"
"2022-03-16","Seoul",1683745,2860,81395,"17706"
"2022-03-16","Total",7629275,11052,400624,"14774"
"2022-03-16","Gyeongsangbuk-do",261872,485,16780,"9970"
"2022-03-17","Lazaretto",10337,16,0,"-"
"2022-03-17","Incheon",539517,714,32964,"18299"
"2022-03-17","Gangwon-do",189075,286,15449,"12290"
"2022-03-17","Ulsan",163623,139,14768,"14588"
"2022-03-17","Chungcheongbuk-do",209441,274,17774,"13111"
"2022-03-17","Gwangju",214679,214,16948,"14892"
"2022-03-17","Daejeon",199846,322,12481,"13761"
"2022-03-17","Gyeongsangbuk-do",281039,495,19157,"10700"
"2022-03-17","Jeollanam-do",199346,99,18957,"10877"
"2022-03-17","Jeollabuk-do",232558,314,18607,"13015"
"2022-03-17","Gyeonggi-do",2331981,3261,181983,"17191"
"2022-03-17","Total",8250592,11481,621266,"15978"
"2022-03-17","Chungcheongnam-do",280561,379,22987,"13239"
"2022-03-17","Sejong",50721,12,5234,"13639"
"2022-03-17","Daegu",324347,707,24468,"13597"
"2022-03-17","Jeju",99146,48,4144,"14650"
"2022-03-17","Gyeongsangnam-do",474251,350,44536,"14310"
"2022-03-17","Seoul",1812116,2927,128375,"19056"
"2022-03-17","Busan",638008,924,42434,"19043"
"2022-03-18","Daejeon",211178,328,11332,"14541"
"2022-03-18","Seoul",1894113,2968,81997,"19918"
"2022-03-18","Daegu",340360,722,16013,"14268"
"2022-03-18","Jeju",103558,50,4412,"15302"
"2022-03-18","Gwangju",230126,228,15444,"15963"
"2022-03-18","Gyeongsangbuk-do",299071,507,18029,"11386"
"2022-03-18","Gyeonggi-do",2445654,3325,113673,"18029"
"2022-03-18","Total",8657609,11782,406978,"16766"
"2022-03-18","Ulsan",171489,142,7866,"15290"
"2022-03-18","Lazaretto",10359,16,0,"-"
"2022-03-18","Jeollanam-do",210710,105,11363,"11497"
"2022-03-18","Gyeongsangnam-do",497988,373,23731,"15026"
"2022-03-18","Chungcheongnam-do",294803,401,14242,"13911"
"2022-03-18","Sejong",53837,12,3116,"14476"
"2022-03-18","Gangwon-do",200476,295,11401,"13031"
"2022-03-18","Busan",663512,957,25504,"19804"
"2022-03-18","Chungcheongbuk-do",221613,293,12170,"13873"
"2022-03-18","Incheon",565315,740,25797,"19174"
"2022-03-18","Jeollabuk-do",243447,320,10888,"13624"
"2022-03-19","Chungcheongnam-do",310429,418,15625,"14636"
"2022-03-19","Incheon",586143,762,20838,"19918"
"2022-03-19","Daejeon",222032,331,10854,"15167"
"2022-03-19","Chungcheongbuk-do",233536,313,11972,"14588"
"2022-03-19","Total",9038938,12101,381391,"17440"
"2022-03-19","Seoul",1976240,3015,82132,"20440"
"2022-03-19","Busan",689261,1017,25759,"20321"
"2022-03-19","Ulsan",179342,147,7853,"15787"
"2022-03-19","Jeollabuk-do",253370,330,9922,"14044"
"2022-03-19","Gyeonggi-do",2547159,3390,101523,"18970"
"2022-03-19","Sejong",56958,12,3121,"16007"
"2022-03-19","Lazaretto",10405,16,0,"-"
"2022-03-19","Gyeongsangbuk-do",314012,519,14942,"11897"
"2022-03-19","Jeollanam-do",221478,110,10775,"11962"
"2022-03-19","Gwangju",241692,238,11565,"16668"
"2022-03-19","Daegu",355201,734,14845,"14688"
"2022-03-19","Jeju",109951,55,6393,"16298"
"2022-03-19","Gangwon-do",211016,306,10540,"13677"
"2022-03-19","Gyeongsangnam-do",520713,388,22732,"15589"
"2022-03-20","Daegu",368813,749,13612,"15251"
"2022-03-20","Gangwon-do",220213,314,9196,"14273"
"2022-03-20","Gyeongsangnam-do",545049,414,24335,"16318"
"2022-03-20","Total",9373646,12428,334686,"18086"
"2022-03-20","Sejong",58909,13,1951,"16555"
"2022-03-20","Lazaretto",10420,16,0,"-"
"2022-03-20","Busan",708804,1057,19543,"20897"
"2022-03-20","Gyeongsangbuk-do",327002,534,12990,"12389"
"2022-03-20","Jeju",116179,60,6228,"17221"
"2022-03-20","Jeollanam-do",232376,116,10898,"12550"
"2022-03-20","Chungcheongbuk-do",244808,324,11272,"15293"
"2022-03-20","Chungcheongnam-do",323074,430,12645,"15232"
"2022-03-20","Gwangju",251723,248,10028,"17359"
"2022-03-20","Daejeon",233517,336,11485,"15952"
"2022-03-20","Gyeonggi-do",2635639,3454,88479,"19629"
"2022-03-20","Jeollabuk-do",263055,348,9684,"14581"
"2022-03-20","Incheon",605292,789,19149,"20568"
"2022-03-20","Ulsan",186663,167,7321,"16431"
"2022-03-20","Seoul",2042110,3059,65870,"21121"
"2022-03-21","Total",9582815,12757,209131,"18557"
"2022-03-21","Busan",717781,1112,8977,"21424"
"2022-03-21","Gyeongsangbuk-do",336778,545,9768,"12822"
"2022-03-21","Gangwon-do",226823,327,6607,"14743"
"2022-03-21","Daejeon",241907,337,8390,"16657"
"2022-03-21","Seoul",2083188,3098,41078,"21906"
"2022-03-21","Jeju",119471,62,3292,"17653"
"2022-03-21","Ulsan",190902,178,4239,"17021"
"2022-03-21","Incheon",617378,813,12086,"20940"
"2022-03-21","Jeollanam-do",239233,128,6857,"13053"
"2022-03-21","Daegu",374944,760,6131,"15718"
"2022-03-21","Chungcheongbuk-do",250183,334,5374,"15662"
"2022-03-21","Chungcheongnam-do",331801,444,8727,"15656"
"2022-03-21","Gwangju",260184,261,8460,"18048"
"2022-03-21","Sejong",61279,13,2370,"16478"
"2022-03-21","Gyeongsangnam-do",557019,438,11968,"16807"
"2022-03-21","Lazaretto",10442,16,0,"-"
"2022-03-21","Gyeonggi-do",2692548,3525,56909,"19849"
